inputName,size,a[size][size],b[size][size]
values_88,7,"[[-5432820266121279958, -3907530740840346432, 3406559458241095885, 2217578640868701950, 5810984800168587842, 8153187431088091157, 3731059191558593191],[1729032893984902364, 1648004744068724306, 7546173256344998039, -825653174514939742, -2009194237216178210, -4250292680707620043, 1923758380054443259],[4609271185260632409, -544704162251835925, -8628883953720758659, 4720984380356911695, 3215902439783727601, 3816358587285658939, 7949214366910112808],[-1236939268379486769, 5558433861256625255, -2836900070364878134, 5922340551568555104, -8334414648689259686, 3359471674095471876, 9053968205035167594],[811278041738371540, -868147861907585668, 8017170556553550474, -5884731099451067976, -9145570799787572226, -2075982979598375196, 8863180486231126462],[4043825369673179108, 7138240802064915392, -5821484391128101817, -3313528414392004795, 747456628879782582, 3709295985896400550, -7610452420784165413],[-6158869471556099624, -7294153188134018710, -4437289590299662766, -455264952550347980, -5237442305736289083, 8230149889585574085, -6366925024183098746]]","[[-6332364766973431171, -967894222436710014, 948077282235256407, 1163515170665451543, 2131714302175581596, 2319506672955787989, 6865802542310416738],[-338429393137799651, -5303671938695878179, 4901214602809896960, 5649630002772316625, -4327784580414165551, 2581770598950178946, 6250531043160498124],[2685783914856717208, 3070815498039017349, -5458489622585603927, -5550006555393050276, -3339348101677473443, 7194875496015868813, 1970169811445526026],[3397497891983137422, -1110889471471540153, -3237393011315572608, 3260246474838664229, -492219332264971441, -4107734876947547885, 1232774661445834195],[4980614696738134264, 5337115785534221972, 3617105699257228607, 6939729806960298148, 5398065733217567830, 6186485137834117901, 689259414619793783],[8973061054070607906, 4013433736510041857, -7258911446583051819, 3483251659294996561, -6513884666379281850, -6828710308228298023, -6825427472400840871],[956154657940199955, 7515814433972381185, 8111834002532370367, 8309448657629395188, 7610399134038901083, -1878779117080137359, -1394198468597567585]]"
values_10,3,"[[-4740547922212151237, 3462796543975063155, -8193226324069728696],[-4405466889877205307, 6378882443291002690, 7656433685308862930],[3486593465601903340, -6696906101156559373, 3318155693446600141]]","[[1891524288592396713, -6759800792680595902, -2682716262199381984],[5249466755718081960, 4887391031004122868, -1396034412841882625],[7238756388731289120, 2395608537548260316, -5317684503160267467]]"
values_53,7,"[[5166520974305424167, 6039545372420261739, 7599766744942102373, 1378349790392723814, -1883890894502526820, 6106541818747336270, 1785446544621842166],[-8508354122811715974, -2242897952250184643, 1848093871820407542, 6679182634040421152, -7778653455037039048, 7539050873635350523, 6555526396137452037],[6808676058389903342, 5643905666573288318, 1192626674502589859, 9158381895876488998, -3587920286715390626, 2580522844209660071, -509119131039389906],[-2712931035601130278, 1505942733119008354, -3268717729348571497, 6169644688345630614, 107183540542416373, 4565387130689497627, 4027608510295710182],[-7631005745832345155, 7722736331162288550, 306021943750583697, 6738372824515375676, -3075128701707696581, 6124923929970486046, 1594749518326792639],[-8992628202520083512, 462133832973740856, 2295729446102193114, 5094609814648380314, 6146870777293025076, 342102071792053834, 5738403136161445931],[9015311973875397534, 635138757763004964, -8727473739455800674, -6482575005074239305, 8668491010431032750, -1271679387932685621, 8244677296720343983]]","[[-2070290554846121567, -1948573548813481619, -4519899555443522207, -2535297938649876984, 8409500075386489937, -1525092109148884840, -7345286453357810436],[-4440704936429611003, -4909625954397212617, 8754033600255819594, 1176099703524345991, -3851232385347475722, 295663600360345353, 349559069321298202],[7585503606983062040, -119745384631571878, -71989130874005885, -5711478116978913848, -749679218910189272, 6224921373095932658, -3011979456071992135],[358579722607583045, 2781311276566618452, 7041211400845924850, 3362959964598086937, -689258304433802453, -1268439467437000422, 3139669825392069016],[-5415497531176404779, -8061061760109095650, -4086826339168872920, 2245235279658762183, -2242391654567202462, -6819363235626454922, -398101155929121944],[-5386072860932310057, 3611256241603261515, -1057892398998097487, -4095643035307473375, 2092169561493112203, -2660598304117834641, 5800281410669331348],[2915048863026904360, 8768537563120309568, 8803830172687691022, 4003665671287963184, -205072558626600430, -2514776171149686451, 5151240078546340628]]"
values_8,8,"[[-5919617689323634261, 1276405749922552715, 7922608896399304001, 8551700272966551478, -8766698300026319448, 8082573862137729555, 7512249084262326654, 7298513696057429477],[-2054928186160977450, -757271615127110510, -3053270748618591065, -8126928446134792112, 3559856263041914545, -7418048254613846641, 504678081550414165, 3644133751118536479],[1133600025117870822, 6018341230492407867, -793954066490468094, 6411136514671921421, 4278143280067274351, 5335385397857964648, 6093994379475274214, -2878802555440079469],[5873384558065973849, -8610594268214112007, -5564714955982309475, 1713693918900745059, -1713983732213870782, -6598958024610191773, 3077708531463129785, -7102685602745634821],[-8668731384210476867, -5278865715894018495, 6164298689615483526, 532098153737660180, 1582478083586390288, -5136637384916243697, -3727035990704105890, -6181950425758324980],[8280352754756826834, -181710267905804162, -8622380928570517214, -905696437988505768, 5592529727153484494, 2548251629752778070, 6169559288224615476, -5546022910354955658],[-2205182910880114327, -4949100647548784318, -806222417004131030, 3723950807431668187, -4206238173965608284, -8440884375914478955, 3731744655514038695, -7597609719195396447],[-6893687387693613586, 7411990572824280884, 5922401576012716440, 7855650381987749043, -9128021880252663616, 3669876957124306374, -6468498557667840056, 6900979229721101592]]","[[-6212964370414794795, 6076277443178316397, 6068782193241303399, -4321748862561243869, -1062135572403305801, 9156110207947727743, 6608054267510645570, 2757517726365198405],[5310539254176748337, -2373546631562014385, -904972429324650759, 478356576666260347, 6726128560614803302, -6859256771659195512, -1192557773813081610, -5953398442997887262],[-2415599076491228014, -229969113707222441, 2932740840206112710, -8054637927863623895, -5858071925325159827, 6086669256013166996, -4765100830719702679, 2572751477457392638],[-1160896906346780747, 4198840252040714949, -648991381190967441, -364163229636438345, 3180305854520574841, -1285856223425462369, 6036809339032123568, -3786649271984136755],[3994962687549737299, 155015350469775961, 65689326931368006, 7346211360432814608, 6133151653409698460, 4561841556734352610, -8069636434427107357, 3698053059266002392],[7392800305837496392, 229984778544262068, 5998789156921379541, 7079294573823871985, 2401026482667680752, -3470344389745196887, -1253902968882025381, 6461603593431982013],[-3129167152098030859, 4313381399690388862, 585878830386277917, -818316543782384904, -6420045829693259242, -584044052730233671, -7094129198418724064, 1463841516331793679],[414873977995205540, 6192984032400676882, -7717157717383572144, -2900917544736777234, 8298321679689839004, 3725704252176336689, -3131047668955015067, -7464256691313782476]]"
values_39,7,"[[5624997484347407758, 8206224324211387314, -6732060265639033793, 2494167634891831935, -8004846878075791416, 379580700384330056, -3741792529300408294],[1468151694257374863, 4763154191020885377, 4786413004238306427, 4038596794667424716, -2620480947148883607, -455765763588232132, 6273601123149834904],[8890803845695662430, 8677481563107104556, -1913214853707754686, -7020370658800890899, -317090109747995402, -2630654831819097004, -5579175948779062892],[5759685906027107816, 2340086732037384294, -399997570846726995, -4776600048159427146, -6703461361275742751, -6546374034377252726, -8997568237231258479],[-6010343912570972704, 8117665463823183592, 238303462096983858, -4444039359542316496, 3021315936774324008, -2833271328663221606, 5700469649410869529],[-7517912951564849330, -2280819789156008378, -4260605897895314278, -6294244389071761174, -6721710884204776626, -8356223317509431824, -2231397493887215823],[-4564484183572433717, 1317249125519303404, 761441767201854981, 1934780856751426988, -2325477664482644847, -7426082687101141930, -8400490084411133622]]","[[47873496334785548, 1006127402140598576, 6962114732238350970, -695876050129762915, 2192232113449381096, 105948140394816863, 343784956362946084],[-7536002972637098586, -8116025579621054478, -693862256870992068, 9204489982161628169, -7672194475503785856, -7627599698154006793, -6106726550526576645],[749754355397708950, 512503372291602043, -6103386190894245026, 3760109446191311283, 8646992719618217971, 1754651854979982781, -763476267157316328],[-8161665089814084469, -7081896505342447296, 6114567992084349330, 9067502977222549831, -2484862661427060903, -3922676289815190160, -1235766672399394381],[-3724303095169129636, 7817440798377521067, 6369251038515733689, 7310396849035346172, -74394612172089388, -8689543818792537695, 8127684037190853099],[-9130315100733329980, 5778805515100222693, -1493577210491578018, 5378454943553571330, 42732586684992151, 629144848122229570, 6849078872558795439],[-755889234029961046, -6261909489776392588, 5568551692699744009, 5882737867350921499, 539288076063423738, -2632479226618876279, 4853490739067281752]]"
values_47,3,"[[5200187713622143310, 8429981226518440308, 8476565447777702031],[2613552432469490951, -5629948782804547368, -3563268774536749113],[2270607111685031091, 21305676985296095, -8283354302969006150]]","[[1605690190669769280, -4062054300876934090, 6314661371407670337],[-4036660742519263960, 1952383556795347571, 635274904287283289],[4545130407747585219, 6107788851639772965, 4865049223785046961]]"
values_60,8,"[[-2297833919449494282, 6229238506717459880, 7245990157067856575, 4676422535061727594, 4515599568077943966, 6212154380172321367, 8551461192139823301, 5708417180331221451],[240147187896637176, -2570539261123890342, 7376711027811765621, 5159682591149738274, -2667021315961888329, -8713355573569919671, -8206767210087506732, 7412902580688664397],[5498171825780474209, 4083706839496580663, -3595840632787905314, 364506540153198375, -2465258749179187611, 6141445001409645120, 6731008968516455270, 5712724082660186606],[6029054609069985298, -3968740718128482365, -2211199158869078179, 8501271554831727040, -411667461657709763, 5135800829697413503, -807455941251559850, 4423537870125609344],[5044181089564166597, 1581852315290261030, -9036494743165712845, -4468258810070391917, 6071519592726218453, -6322512617430840611, -7937364592119260180, -997910059426453154],[-302996350456547943, -7555462343945552921, 114706565967129917, -1921331141960418517, 1351213077697820492, -19390403150990986, 3764194862393536729, -8876585035329301214],[5794128344750157948, 7777798821434474264, -5167748960818679649, 789999265288584602, -5212194170398103553, 263298043602143818, -4064062615833236575, -3767115413154411789],[8412608397533734671, 4204682794657700143, 7229678450908327976, -1951320415492502575, -4421109668710083263, 6621834457373565072, -5495802331874410463, 2518980943552705282]]","[[3744398059446304302, -60867588848377863, 7733998787670003336, 9197019363412569050, 3083556661701962671, -7526782150541428923, 5456112201296552956, -5806097032628504333],[-166799183055837049, -8211255577298469536, -7806766063877743361, -9119020966930580140, -4482592289222394128, 7151436320200227577, 3081087330756375058, 8886565187710640547],[7463558450280811893, -4367933946766473776, -5007229909744737297, -3753737143930278325, -7911421618318787995, -5045551108403266980, -1237483946589332273, -49786346388081633],[4378519223896246320, 7375709068696328869, 2250437326065478716, 1755516718109528003, 4387914031978805966, -3642161854304152196, -5806210756859219997, 2453041728141159693],[-5570935926005975937, -7174271343882489127, 7484607459299283422, -4443294515389360120, -1046388572108693468, 8316143188580362551, -3241206213183226237, 717505335018982764],[1913876931058316954, 8126179794504294550, -8521509536924358634, -5884042845193476768, -9006764727006852443, 1646145593195081553, -3388895973560985705, 5668747237225763706],[1523640253186525725, -1913796396672296778, 2550108422045662477, 5735792051093318663, -1299551924518539813, -7552849048748038417, 4387747103424510999, 6037463240043061252],[-5091340944681767285, -6092029411064473485, -6266356349621031852, -1682804806361838926, -7008797698162344668, 4422934122361406193, 2034487048485262644, -8620618536353778403]]"
values_89,3,"[[6530703732070739838, 2320713942907618489, 7731136312428753037],[-2479778342912711841, -677866279489799686, -8554576911054536753],[-8958379693113664152, 8324468263723005486, 7324192185634846179]]","[[-4602324308120526149, -2369417698645902290, 2401287716436929256],[-5390059072481368222, 8248099188101774877, -2037267426949942850],[1055770448712135610, -3139655749499142821, 6353193827445832492]]"
values_51,7,"[[-39276812390070571, 5588383041094503822, 8405078024800844700, -6032021830923216214, 5155372582471842257, -2875271324849912640, -3580550523097996950],[2389684033040557254, -5102353456372810936, 3722368233455544759, 6034254023483967564, -2891753283403752973, -1734426254674566801, -4201416680625703081],[-8622951618243444499, 9089737975646012256, 6592679491695730076, -5146098917213061023, -7661051950254512013, -7078337647819537976, -1767670798129535922],[-866461491960501780, 6137160855297785395, -802106935918479008, -3064217384415140263, -4151008912934818050, 6709733368759331690, 7976410265957867713],[-6219277776818304916, -8617116309001279424, -3791702001238720723, 3841810414735009508, 2135686009093831182, -3169035632900476983, -712151617913660483],[-3673116911748161727, 2098190228592441584, 6268604044037122692, 1453950125126176603, 2266813326349544986, -3295898308332072662, -8717094032530396372],[-8415078954150045240, 6895778940986460838, 1442675074400679162, 1037389246784467426, 6208525570718941130, 3491436040115563549, 791062448177040635]]","[[7554958332715903345, -2093806390094062914, -9182004253987484881, -6636773519981871122, -8737335401022299732, -1169762895920222298, 3015568722262552943],[882608661129392805, 5499283757917821248, -868243827326189129, 1872736916908202470, -6171738741039540117, -3888500944445220435, -6341250969470122329],[-3001214005530826308, -3452758297565106702, -7877262856427759810, 5411373964490932097, 4116330810020748594, 838433914965566657, 2091356332304146587],[-7225904473679315429, 3461360515197881548, -6963691412578091209, 6115997144963595374, 6947874667090687210, 9206863155844270614, -3896434772115978496],[7142929431138710194, 2948147390041492240, -7944761560776774610, 8695813785376919131, -4093118846777791136, -8474144410012417675, -2503981885133676691],[8623926118704273685, 4863552096372469621, 6847565982076763276, -1622453233621058663, -5958973532629559071, 5559097639071064880, -8241032329269421656],[8740607562015090087, -1677452913669825564, -5221906100547168545, 5878983606168126269, 4533851406926770292, 8123207483190496950, 7935757369471042556]]"
values_14,5,"[[-875320725320465747, 6479989564313372290, -3422363637683898789, -2762408471352546303, 2088097401698348120],[7019835118646118315, -2494590544729401299, 491483081147740938, -3665669670616108298, -3695373635418121664],[3779491701719381799, -7808029813528786126, -7436979728242996927, 2554928924019972172, 3441006329349330312],[3323046940791201067, 8154367421155520190, 7336850921379748697, 6438930316721810573, -3234355608780877769],[-2348497600882051728, 7553776335819965712, -7045048422668993016, -6318144914425199141, -8311999927125321199]]","[[3091854212519151122, 3147284543702620329, 1878830648574684842, -2039854701340106364, -5345769561293251488],[2094561798535822655, -2585180522608503201, -2233366147274529350, -8295643461557442241, 8875308984179200930],[9148175574813455607, 8709852482621927623, -3401895361479741617, 6205242173291012825, -4822925152134187379],[-9112616322577178871, -3517824550768151935, 7901591317867726731, -1035204853794340311, 1854818756609612057],[-2510708892683844981, -2224330674848029997, -2309991568711331618, -1107122992432837400, -4901760742094495761]]"
values_28,5,"[[-7248647269770963399, -8933286617909382386, 8094562352544990220, -6123863315668848853, 8719819767290194130],[1937782275303227624, -255131817658403266, 5253012115746929023, -7611737269529967968, 4066273206699433691],[-3084707590070455020, -5666015869944494078, 4628442200396477697, 7371857776588296445, -8690477954384251876],[5551665145997875578, -6967936310780391237, -453571178893890641, 6541460521707029041, 3408097722283479044],[550507293361652113, 9202065482445562256, 987628010839670315, 2314375211677999566, 393610330970026867]]","[[39838581587574837, -8780913646062271764, 2142346780238686162, -8221135369748586044, -7786081124701840783],[-2822026889372970102, 6100088939914724201, -443430335574593471, 6850370834724495920, -6126438271597532268],[821995352834328568, 1307879976839053758, -3746663078943057743, -4748074867294013015, -3904215009596183253],[-505332817862274528, -4557102750854172001, 8559440546610918115, -2944157778166997315, -621052241996213289],[-915498733572395324, 2613410969495141072, 5544070083332640256, 235970138967468228, 184634169618982275]]"
values_16,2,"[[7399539471198156505, -2788148210959810993],[-7578981646027113975, 580497476043947046]]","[[4295661942767804504, 9165759580784564067],[1545970618811134134, -2797143203346206763]]"
values_34,2,"[[-8982264072895331935, 2702955875415827315],[-8095990160008000809, -4096154563909798730]]","[[4914660184883809824, -5556102034700406635],[8550244249469624810, -1025900607953729432]]"
values_82,3,"[[523126699265909213, 3615454198376495420, -8755551795004635783],[2981461961712242150, 2496802416495465216, -4937867324057071162],[-1460926626508957095, -2709582018191597578, -8581956548857584804]]","[[-2773126134505416453, 575321441896564916, 3007179789917419678],[3217445729826975019, 2935716366835925345, 6017177758475979127],[6591210875489566823, -6304986307328343924, -2476472799293009189]]"
values_46,5,"[[7062920966512073592, 2142004670133666444, 6738979475212102154, 8581769170630210301, 3303318912761320003],[3663990810325047329, -4361349334738677499, 6895834246504220660, 8252985334227594424, 4904263931362193827],[-325366730842295003, -2139947517745215801, 975174663393244524, 5055167021848050857, -2243310301609768929],[4487586075277930569, 4031860859829371677, 3054972442222883714, -2792306545046656614, 8346818967138778460],[4492224576509423412, 8770680877131414836, 1297400055610202855, 5636149752365261146, -8985881489760774231]]","[[898024808407040508, 5799000477201063454, -622455205286370157, -4344998021331160018, -7890485532116726692],[257663677429969029, 6407355407158493300, -8833750204770081561, -8177988049197184412, 8036840899833251231],[1120680160765480148, -7828637825071206533, -2428369977585997932, -5569905066360466605, 8172272941442901182],[4972801897377284608, 9209696975617531024, 7288396467452516242, -9054702271373950724, 6074474075462348373],[-2415084553349382016, -5282057657646515273, 4504186121154555374, -4584804290023762139, -5171957947434954855]]"
values_27,6,"[[-6951286978802170265, 1286770750809019740, 5239018262840898180, -3337552927092500430, 102585462133949649, -7933362950045174360],[-3864026709992399137, -8919940570659997649, -391865071204945969, -5572290578259866591, -4978618757438158984, -5459457688822717506],[2591144799769065801, -5625974370723489489, -156330875383030186, -8295113578212278329, 7236111381455986004, -2995680429330298848],[3840329529462543353, 1798569947625511405, 3441070784676237858, 6553854803138808632, -5945539272783814841, 8479976789989503127],[5226417178186155003, -6020053822342156586, 7546111288422292405, 2092498965399329716, -2864066942902646213, -1167180039705132240],[-9116855298933581628, 8117648383622021596, -8045067341797170790, 7334962883158515726, 5846224116837041317, -6682918287992023555]]","[[-753962757532136184, 51490764423062532, -5997977414182892013, -5494675157139571126, 4795683887165734596, 127708948595253422],[1140143951160682760, -8844234156389539926, -6644175510842318659, 8148385701661462645, 3852003414839108111, 8532030162948433983],[-5923963815399808882, 3902701496792391125, 1109388999522940111, -7543117930346425352, 6522398574506674750, -2208966844067111030],[-3116198687199217730, 5695539681877529200, -5781396488468696514, 3282088280810905469, -9086770158552607382, -3561150543008741479],[-533159747032251205, -145593370513437922, 5977930860923310878, -2757766591191862619, -4491905566628906919, 3760042321265080600],[7163832155426200820, -7018806943687059724, -493388865514954041, 1455529268610249606, 4782906966440939755, 1630769248034232530]]"
values_20,7,"[[4714200067127232264, 8980989757766181953, 7013298568014691400, 9195243898565686049, 966905194027079233, 2178980789079777325, 6275496531292280921],[5537868780116484952, -5456083202550147239, -6933055365254732681, 975627783513564036, 4624942419019890758, -6903204217907781116, 5134019286941458825],[-657069086193304352, -1183320648924611954, 5593299075569574169, 8967860435941765324, -1596573508423154777, -6442205385974564361, -5272338194456336142],[-3196406696883038863, 8273873695879983816, 7275413900477085576, 567068665606162481, 7857215877882494337, -8926682753420168565, 940318399558417826],[-2436495140497416259, -2172827260757223138, 8553378454797259822, 7338404628088682437, 3851190587414837590, 3492865477639402608, 6852650538125652445],[4672553033586799929, 4760389319694930179, 1552455517968873586, -4534827905664246904, 1981015012325278, -6904279156309028857, 6868769107235054243],[-2006344642128232167, 6321731904242959808, -3236113643671881806, 2324303402060564261, 4114867987990148838, -1177447042150707141, -6014962857553234064]]","[[-7862768913832271987, 6448590830585058889, -190981616672791737, -5210983482213235841, -2751443898687773033, -6094038365884616845, -5876664649566299505],[-8237355406346813600, -1395257562127908530, 6039056387659818475, 7474150430081389530, -4317000359163747775, -2016292482482704724, 580507816956444915],[-7197818478412564942, -8663453545005956630, -7125115318440886439, 7122211316149464589, 5044594557559091636, 1746237459456936463, -7337192128787708096],[-5627539623011211245, -3607199877992723132, -7557727093852443403, 197651584589702139, 8309778831713242083, -1111046128283767870, -1257799830935308689],[-4668447481166640287, -1425091149809383433, 6243469463325716890, 2838602112234995917, -6250801717198513848, -8475625650907122463, 854806741950005208],[4263252867635555812, 3308032572728057532, 8228603731459569475, 5867999625718042130, -3823397155510059528, 1973502423172663896, -7657884951518864231],[-6600758914801629576, 2616188573595234063, -6766656449598868733, 7162461171722380706, -3159365372345574933, -7418875647930342103, 1885217658393402243]]"
values_9,8,"[[-2786647197394860678, 7758101556704649775, 2138937404415089632, -8021993655239175133, -1022015965285280511, -5577561711636190712, 3753219623023671267, -8120587634619308258],[-8892183628141776270, 7387361610930572503, 5524615813094989765, -1967654141663323675, 1119259854974148660, 2685031796786719860, -8094213205489655446, 4770306223253502604],[9076121191164783333, 2347648981032834658, -8719192584642866337, -9174923366860203795, -7220507405444220322, -1699050424760924776, -5219090704230749941, 7041301960930107961],[475140251885339398, -8221751322706976952, 2766712983538001394, 604215784584879645, 8924085463389184303, 5138093860653935872, -3676467080354518424, 1657417190540063388],[-675355098296641290, 8756812507674525861, -1652625806679319206, 1157434416391467960, 3238462052996301831, -2018943542610489076, -4975970537738556537, 4638237980090367990],[5999969786025094479, -6866368939387106999, 2609922141376293856, -4993027603997394642, 6301942423848764671, -2555529325089324663, -595256034579327114, 2562895303152523105],[5989851527754912794, -7462320503211842482, -3371026362482961176, -4647978636430895172, -2445841638949254288, 8554165391146596446, 1165609827081378472, 4553126943818899020],[-737346941152219765, -371468845905959702, 8692770447721694214, 2006885809054986513, 1506132497479178159, -321789370674580160, 6075476595290457758, -5426072381061440975]]","[[5995369522163684184, 8179366037877032657, -6434172354080748401, -2537435500579139541, 3399604015448640944, 6218055469408510114, 7675456898937042728, -3474367998349332248],[-1086551429546206826, -8898871300600038665, -2872114261883398287, -3379401116121166910, -5081297486223712535, 3956822399264367358, -5234751906225582097, 7131111330057184555],[9086546559637021549, 8855256705098431261, -2918864887004134211, 3102812630755869362, -4700501783704551037, 1492112703467054597, 9119738806872604666, 8831190908415840083],[-6868068369452696339, 5828365420729568257, -963431835761730723, -8286761233087463535, -4597193201559873277, 5307044833044331411, 5912448190352990358, -5921888079046403315],[-7577800721840733087, -1986094585006841841, 6840281663614048499, 3947491680181111199, 5497673396471755614, -6622179223699379323, -4875254207210287420, 5701335772507072150],[-4559337811153057926, -8431368374725901001, -4741013264184785988, -1661393330920686579, -5704475862843995274, 961350731058968067, -4844219403296751928, 6758023515190953661],[-4962787966668641622, 4219371034962367259, -6266216695731437639, -4093441238693286497, 3130180036774027734, -6013366366650467867, 7207599327966768187, -3361207099651694472],[-7158490909903248490, 6884753503545615282, -2151310843604829271, 7349030974836268069, -3264731921812133484, 3817399419480176897, 355237746466269891, 3129218103022396939]]"
values_92,3,"[[-2040685626933786992, -500147069804468673, -6736505928788623029],[4904578469026272125, 3870539728153771668, -8803813301559764522],[-5645097872514004399, -267484613010217474, 8303423648070858919]]","[[8347119870593023233, -5692327513968107138, 729531081421608095],[-939114818280285125, 2371587615262137160, -7559995142489001790],[-2006258459142652657, -1013168077530296774, -7419381515703586076]]"
values_3,5,"[[-7914887799287268483, -1550646149587187407, -2561383627360246011, -2537284775710891687, 2511638482967866162],[-4087564054539575170, 9198774359510297713, -7742056380611020986, 275450007907624534, 3072405505829549457],[1173374392169021038, 1949423095062784134, -6525586352181947349, -5723177185342457481, -1555516156373404750],[4632140748305798874, -8294427546705213086, 712596412039223563, -7420477883079315228, -376758562846697605],[-2437506302433730354, 8622972981769337695, -1670157910818669869, 7867072003234997740, 3511416416593686438]]","[[-1027414408782669556, 2831136784266136890, 590372622725573133, -1670147639125141309, 6306748082179789824],[7373237182245568519, -5793394290650329958, 3419804239367522919, -4548971048541726932, -8766110129766675259],[6905909233441199776, 8200037187064676104, -995811484136950254, 7319757920336796451, -6125694430566895160],[6142578586624435748, -4443162974501659244, 3590226525617818153, -5420750085820249919, 755610962885840424],[3520792424407030624, -4098126277139819509, 1943862249178236677, -7027445247500159478, 4236829906411334177]]"
values_98,2,"[[3416901485674540527, 433142451482742834],[-6818606067945988144, -6338406174882255958]]","[[-4528763472420585500, -6992785701637149659],[5485988202819726336, -351433460532027308]]"
values_29,7,"[[-8364876782110977151, -8292565798332312545, -7116791591056190580, 455449582166557976, -9185276883959343913, -577024681933360158, -2192889645202280415],[-5389845352761376878, 169689999228961241, 2466549598888128054, 7672005064192178114, -7814948458608373788, 1448563002081497347, -6048131986316908533],[-3741789661610816330, 9089946991246230883, -9149875724077673774, -5697642688154016296, -5794198646645492961, -48397446238073558, -2965072885890487736],[-1087443516722548807, 481185910139567569, -581124313186973430, 2526213564410178647, 6610503941965050531, -4188554442653474523, 491153278816038547],[2087335688847746688, 2771965539424164934, 1300984664050495228, -8252701200932406750, 5769411286330642879, 3655629556765621991, 4445063033370889866],[-4991544566411499881, 1215336479660993220, -6539985164287020852, -5948400075330417182, 7410271670961646230, 3439732180109100893, -520936396830302195],[-8627302119788162248, 2198102822118217800, 7559884009945127304, -7572728179838020079, -3882132971792577149, -8733208683110975450, -3363214805114883840]]","[[-227820821920418488, 7630597647536237184, -975404623574672055, -4774551526724146198, -8223781538914487417, -8439701656936068184, -3573914595641465480],[3668275954103432008, -5720802530503003204, -1580076938932064471, -6282414005096568538, 5333931980171364382, 5707042903481267575, -8972558112110513421],[-3545358761968748122, -6547352087816235789, 4208521255068493411, -159601698340746878, -3616236388046380587, 8555378307289922040, 2816907649393332306],[8084845754671012829, 3112818153309732389, -4035911142127387521, 3153211460317320079, 7595612191544108962, 3586673228220623761, 5691141785327512070],[5453820896710086585, -1978804452671548642, -3401497399236856346, 7560006522440207328, 7066462092683877161, -4431347656990550187, -7096708713005291569],[7106034283996357648, 8379091183763761804, 5071147267715928447, -7432762340822165063, 8217655225272419843, 3235288653768599135, 3516986824543680315],[4426532299244174456, 4919743615338268110, -4536125416237859216, 7415551075779806415, 5998899405259757220, 6145089252509022986, 8792495972468798385]]"
values_80,4,"[[-2896583078845661695, 4269099726301077578, 3072025349466163164, 1832820182147850740],[-8507325262705887537, -4690390105257585682, -4270949926015639678, 7556466719239343738],[6667406313999813741, -2650960599081570887, 4152089172000214554, -2799030938880443706],[-5854187287027450696, -8942123146377353665, 565392408747193292, 8722984937590831461]]","[[-3906172796234383222, 3667268786009743865, 5113615625506138885, 7745223548317870233],[-8247723824481421972, -6975371824181494838, -6188630141587262691, -5428129425428684368],[-9186634274044798042, 2573182893618028224, 3537235332708600305, -1163650888685120118],[9018293675834391649, 6052480739572947391, 8305788915597474626, -8596805086811005911]]"
values_73,3,"[[-3764438603525299075, -7185201951355184039, -8530119858270536807],[220260547523546941, 156188917353426845, 2069564326512079965],[-46797623076535327, -6621871528070683174, 346629999297315517]]","[[-4144912470170431092, -2357357517001906145, -6757794706457991617],[4445643744897934194, -5368266915279754732, 4964066735526834995],[-1668756189522208338, 7010176249239880422, -2801915076155708424]]"
