inputName,size,a[size][size],b[size][size]
values_52,10,"[[-672185423, -1895174621, 544388999, -2021286413, -787893392, 12554889, 469941520, -976014143, -375337413, 1299950233],[86139190, 1707669718, -1662488320, 819593047, -1092903972, -863655943, -175341036, -1162127345, -200364152, 1355282586],[1494280880, 960260061, 265388639, 1550910574, -1851395158, -107945343, 1699496471, -222399597, 1162152848, 610118547],[943610502, -582591778, 1158695455, 1108428667, 1074646418, 849639279, -1106346274, 1361685210, 885461496, 1726509952],[-1737446617, -1265258532, 803731601, 982203678, 1808076664, -150120666, -284264672, 1369121668, -1716946234, -1265498566],[-622020816, 1813826963, -241138231, -918033907, 365196994, 1418994180, 1749137087, 179393150, -1240486181, -502309747],[780371173, -1590598630, 1730936049, 1579309397, 662212519, 927542240, -881195695, -1182541850, -415182372, -2044865716],[-1403035910, 417755675, 845909719, -688777195, 1248010402, 1401445522, 1543270682, 393691672, -354905992, -1289072434],[-1529852541, 1109953725, -1982102113, 1800532939, 1577521889, -233326921, -1746948018, 685634787, -2046620858, -772656542],[976880485, -975816053, 799050956, -1483847846, 1344014292, 386026982, -311791254, -1189078638, -1276960089, 1268320136]]","[[413221925, 1642719094, -1483699022, 852686546, -1495691199, -1951807616, 19256815, 2119900503, -829618296, -396203958],[-1249825311, -1424149187, -1560102196, -1553937262, 1233457006, -1931362292, -1385447850, 71213801, 112983021, -458389272],[-1985364372, -897618372, 914715410, 2132325465, -1065616523, -259159301, -2086396595, -1284731535, 1335125042, -1750034209],[-1279312217, -35670404, -8310591, 1886016123, -1528276576, 650011772, 980716250, -954937634, 1611414648, 531857382],[1391867791, 243784676, 1607209632, -1949031388, -294663393, -743876237, -1249048697, 108402942, 674970673, 1065149582],[2038096969, 35417285, -489781382, 1646859516, 1788519634, -683557811, 1360916181, 1497218736, 1480155545, 1695229611],[1053435133, 609885356, -87811103, -1908098206, 487527730, 2120562235, 1793926092, 634033098, -819532746, -1387136351],[917353941, -1126551908, 907096055, -1173943720, 1057703194, 1921579838, -246027033, 2061021291, 34297442, 1697212930],[1846696292, -56472486, 578793352, -429152776, -1493560881, -1563639594, 1908969410, 1535363831, 390813753, -464916770],[-765194997, -462146814, -584139163, -288496834, -1345739882, -27910636, -1483091002, 1724344902, 2058101988, -1669973074]]"
values_44,11,"[[1130522971, -1540100781, -70616715, -1798224259, -1598527456, -155112540, -426820310, 953311787, 1909831408, 1360822521, -657256673],[-1866189427, -274610032, 1686750317, 1032472936, -732654459, -1763339892, 1534203208, 1385412393, -998729162, 557180164, 2062356004],[1970698581, 785301067, 544404294, -1456584012, -1105546610, 1899723774, 1279652058, 805448024, 72229690, -2123534213, -2041110806],[-28732169, 450197300, 355312878, 1725247244, -806265634, 672444141, 629815809, -1740255177, -413785028, 1368979154, -772591940],[1169140318, -273726466, 1296140737, -550641307, 1710458237, 824380433, 1202357573, -165950950, -1692737112, 114546451, -1386488556],[-964847776, 2110508012, -1408182164, -995788096, -587242316, -1432325360, 263214603, 542540994, 1149078236, -1567286874, 1986385929],[1190947181, -2087237885, 2087610110, 691902291, -1069165918, 415037766, -826425846, -2137589946, 1441853343, 1017735896, 1690337374],[-210960168, -342492080, 392511140, 1564057744, 1133470510, 114647948, 315234771, -2068447125, -1990685785, -680839221, 695692019],[-1123411133, -1983478329, -1728556371, -731710301, 1833351766, 814105940, -1471814677, 1251241993, 1106649231, 1434197469, 1813382620],[-1311351984, 615175024, -1831439124, 192581577, 752551191, 1950743106, 1789706129, 1927274735, 1759192638, 1211972889, 2109926157],[-1450005249, 657034311, 290881467, -283897371, 1822220158, -1205189478, -689057892, -1068471872, 1586505673, 2107263244, 1595017149]]","[[-2098866779, -1820059041, 874139501, -1851230949, -1549200494, -145046175, 1812354348, 671568172, -323345448, 1517061432, 767998681],[-750779891, 1950833692, -990974019, 711130560, 858147333, -1026317305, -513034600, -533535583, -1580201669, 1985281834, -228487452],[-36828685, -982062308, -528326994, 251528339, -1358255861, -2109547892, -221634239, 1247766354, 1475168234, 1591854581, -1025403614],[-1005199241, 1918325449, -108956236, -1103069172, -801409112, 1755587701, 1286460330, 38454346, -598852934, 1575972024, 990297849],[-1175798324, 2114893447, -1820300046, 1700081060, 215766195, -613806497, -519237924, -270221924, 1987169739, 1282867976, -862171823],[86585033, 349352613, 350054497, -1820623577, -58202610, -1604133408, -1801278804, 508402494, -1646770740, -1430247573, -1690017458],[1904452978, 542680729, -1216538372, -1724507474, 1673210967, 1883653830, 1285340992, 1715371295, -290186525, 692211834, -1258856638],[-1108462159, -1133488196, -502763808, -2079958655, 401811263, 1970602622, -1756417560, 892277773, -1914260330, -909815745, 1782246747],[743593242, 165273491, -1463217508, -1178412477, 1612304011, -597379540, -430345182, -1763425239, -31431385, 833092743, 1927063110],[1227076767, -1475391430, 1876539565, 29053727, 519463735, 1561479775, 2131759816, -318418639, 277477234, -1107351346, -1133745652],[995636312, 388591319, 881732241, -261535854, 1518961441, -185134290, 1985558021, 1249753771, -1659529865, -1825243519, -1738097035]]"
values_17,5,"[[-668550364, 242099471, 1267221835, -1163243153, -1264611864],[-674792764, -1451375039, 392588312, 2103704756, 672590245],[-748366326, 300884278, -1420614204, -771441641, 840182042],[-832966033, 1318330294, -927847019, 1530062560, 1092385029],[-81219285, -220827407, -1919115070, 1443803001, -2058000147]]","[[-931946942, 1346211575, -825536805, 1685127669, -2127047177],[-1955198680, -1014691872, 1086528169, 2097047161, 1744477385],[-968546613, 1205609055, -930969622, 771718213, -2133868973],[-630210982, 93990259, 1626466476, -1611281887, -735928252],[-460854814, 509031628, 1417661622, 183143273, 12961224]]"
values_36,6,"[[-1296380992, 512691536, 2141923155, -1580225293, 327197624, 1955464769],[1498250345, 1216042916, -1474891629, 1287688161, -323540409, -572885998],[-1392343333, -1839677478, 955164296, 723859336, 1815102135, -1233886487],[631665416, -237303231, -1886794730, -1484174110, 1839921245, 499794028],[346384667, 2023924503, 217794974, -1540464608, 51264488, -1375492886],[1503463772, -626568995, -1518078521, 606062428, 1798284655, -1464656106]]","[[1083305133, -1500669533, -1816746622, -1738848631, -1765018739, -1694320457],[-1318329338, 307117029, -1471408454, -2138718392, 35283783, 1387171767],[271348714, 1459654676, -786926463, -698018930, -1407010900, -181477610],[1930667297, -912336158, -1334153541, 1658323389, -625378951, 121461284],[-1029513212, -2119906922, -122954467, -472485812, 138277723, 493699711],[311418776, 68029971, -388116672, 2129279610, 769580444, 72361112]]"
values_49,11,"[[-1835642275, -2145708280, -1228099543, -1016270282, -146818363, -1604718064, -21841884, 1511686697, 511153373, 1891656986, -651377845],[-1750436122, 307489208, -277750934, -1212047782, 754698888, 898499625, 1254476118, -2108919277, -350611830, 1979523888, -1902151604],[2103050962, 1684897725, -1164752242, -136020857, 395488183, 1025901527, 1089562599, -2014181650, -418575931, -769668945, -377364137],[1462780397, 1100609580, 357695658, 213481357, -1790942400, 648923074, -904536553, -881477815, 2094035011, 1362466536, -1577795636],[-722930743, -1144237208, -1303039091, 2127808193, 1117428360, -751183769, 1448954697, -614821504, -14634728, -547798639, -1359431087],[-1467101272, -952919121, -946168484, -753431006, 550513830, -94392776, -281991998, 1164258512, -2087263610, -1973816576, 1594121741],[-661518718, -1745191120, -1794832674, 336347621, 1851370323, -1101283081, -1783887121, 1358400701, -1336643477, -2112287800, -913559244],[1223674795, 1716179573, 667857217, 1165571307, 616986885, 1270768358, 1677151461, -620258520, 2135562865, -1103492559, 923004499],[-592848898, -222232973, -1851396634, -2078196628, 525355765, 628865976, -118671026, -304298965, 875057133, 2144375636, 832738898],[87097572, -614302390, 1365245339, -1654817961, 843393666, 336535438, -2067596675, 658200084, 1281176073, -742176769, -1214212177],[1710265440, 1531726417, 1898341141, 204182160, 612392130, -835571569, 662300832, -1663586393, -716887167, -1496295245, -1351286997]]","[[377831395, -1081984244, -780484434, -251409558, 1531078953, -2138579001, -619798554, -2091554882, -1217145977, 2109413814, -1584320257],[1533876151, 1093090163, 1299505436, 762253009, -316929438, 423044004, 2041540644, 653975322, 1944777267, -730266120, 653360850],[1759441068, 1868120985, 1426702152, 13160712, 288517578, 141760404, 2064691598, 290837175, 2128137300, -1639623838, 905153520],[1485662518, 451098189, -1186814372, 212991353, -1537141661, 314150591, -675920383, -122527118, -1028379632, 98392943, 440810935],[391406700, 825198946, -336180940, 1202594765, 479066944, 285757676, 200103853, -789485090, -2014544855, -734199908, 1654012859],[401071830, 1974377848, 1563831646, -467703730, -1992355288, 700390483, -303536197, -815401905, -1543915423, -254430567, -1748313207],[-906952263, -150342275, 433619384, -1810951845, -845254648, 1613385604, -1290280822, -384009029, 37654329, 896073120, 2017939771],[1444865719, 445963094, 1982403304, 742205462, -1720372789, -2011129313, 381823681, -499540965, 1238285209, 819158723, 1766186240],[-146296187, -77555294, -421194375, 576328200, -1741976918, -1565533453, -1809672503, 767841474, 1923963429, -1173249290, 175433677],[-1038555501, -1149929181, 814065456, -855818703, -755257062, -637642408, -2002129066, -482381727, 7963220, -100111161, -640573243],[-1505692565, 377643180, -730841054, 504989452, -98622602, 1248981989, 1417522141, 269434715, 557038876, -155047528, 784276184]]"
values_86,2,"[[-1735934029, -1307896415],[763223714, 754541882]]","[[1905411322, -762584582],[-1218964660, -1782634357]]"
values_37,5,"[[1775331013, 1294745620, -924242362, 79147857, -1079281395],[546959810, -2067919421, -1620188929, 1483419511, 1063991339],[-1862683140, -1737590567, -1153515892, -1253891895, -1336093931],[-1419716953, 268590063, 207454355, -216899374, 2062313441],[-181345228, 1001149017, 593084158, -1687579485, 1686467492]]","[[-1876927261, -1632213523, -351351015, -503425107, -427047018],[1256190863, 1869677725, 1671978980, -889498940, -1582374853],[721606360, 1853460535, 948671610, 1660218458, 355728663],[-1308944194, 1286315394, 1122916007, -44035694, -2029523354],[-1152944999, -1893332640, -1962811463, 2113206936, -995927940]]"
values_56,9,"[[1881941495, 922867027, 1052974085, 973186966, -425122770, -1020729330, -1616616391, -1834941841, -741419645],[1024578268, -1048220953, 1734791648, -1951992326, -1635210473, -1061148903, 1720436585, 2050714653, -543774163],[-932554412, -1625862571, -406903936, -1150354787, -438452493, -62756345, 877681579, -622864425, -486129872],[948177604, 584791676, -592865672, -138695816, -1125825627, 2098794027, 867926109, -1421955033, -1935897721],[-1977483600, 83048070, -265626122, -2022849746, -1317780640, 716138328, -1138697341, 649821046, 1840269945],[-260606612, -330461013, -736089842, -825340975, -545233187, 496245586, 1606778933, 915697005, -129734651],[563523463, 1454044680, -1309774729, 1889010865, -1186192052, 483921219, 1309110715, 811583383, -1809012502],[-145614287, 847089469, -1560398011, -2113198472, 533816608, -847788502, 2096901830, -294874536, -905593768],[-1240523484, -1280167947, 629165989, -2005239449, 364238062, -767638215, 748797971, 156486061, -117162304]]","[[-366215134, -1430964258, -36869936, -1208879134, -114572684, 78360660, 1849240340, 564336839, -1452437808],[811286520, -871647697, 203297592, 1982545482, 1398891039, -533047121, -1046674431, 505892431, -481912307],[-1602607419, 1216548577, -1600971108, 1345654705, -1739935341, -1495426308, 1884383421, -1011359390, -1272816093],[-1734157591, 2031834645, 271609958, 1405683369, 1124522036, -1822370230, 1588572876, -1306088770, 1457645008],[270004929, -1585158438, -625771019, -143710364, -1624468570, -64780512, 1073658441, -1139222932, 627005932],[-288308193, 1843020406, -594157899, -2136418736, 240640075, -1143006214, 1635571638, -1758955907, 1833950279],[-1207557979, 839587436, -1510872195, 747079680, -793747007, 2112975840, -1368040746, 2047125514, -1724647375],[253032451, 313748861, 609587180, 691909726, 1675922024, -874307298, -217823637, 1381019232, -1836467323],[-1871712441, -246380818, 288817085, 1986409599, 1882049761, 1632566336, 502326204, -775488878, 688626450]]"
values_63,7,"[[-816360022, 705981924, 1826794885, -651559521, 362074651, 1521390209, 975952793],[81622526, -1068291624, -1118088822, 835914968, 1498193422, -1243697332, 1166563719],[852347273, 478725704, -1870079718, 1851478700, -1040229425, -1987151372, 2139985044],[-1153309719, 499710854, -2116768790, 1395024779, 1543089715, 1019746062, 1162273348],[1455788253, -805262943, -1583643809, -344403630, 1005046602, -2081404907, 725534335],[-76678440, 619739591, 216740780, 833410722, -1116407525, 1035374255, 1046976592],[-72106360, -1713065217, -977862988, 791905786, 705602371, 842975880, 1950174443]]","[[1944541740, 1536635247, -1192246617, -85213871, -1389887597, 432112224, -148688621],[2101132291, 2135899041, 762071486, -560685183, -2118156152, 1050409883, 1496054932],[-1057914036, -2082125300, -163017656, -2104204510, -328506762, -219917741, 1769351766],[-486115820, 1961509879, -1683556646, -374562407, -645416114, 1397721495, 567298973],[2077952854, 129525120, -538266209, 1174513587, 884347500, -58146435, -1758652083],[-1545597228, 1884084920, -2085425557, -359376498, 783223436, 184441468, -1226536954],[-1311200037, 2088738417, -1319617037, 883480642, 375072016, -24221224, 499078643]]"
values_35,3,"[[1487649902, -1793496454, -1915736546],[-186478993, -166917974, 516628332],[639458816, -389581159, 1940602708]]","[[-859374777, -1108214125, 1880525918],[1718241993, 1361707902, 96243991],[1226517187, -1351895208, 2021089715]]"
values_97,2,"[[-1913956302, 1638373181],[1394981087, 1730284260]]","[[-1965429048, -165032348],[-927167938, 847820485]]"
values_75,8,"[[1933993070, -1712651334, 1647867326, 640630155, -276797635, -731706967, -1372548190, 379135482],[-927243899, 1309824839, -634837735, 170736676, -155741523, 1188154560, 2008775827, -4611977],[-2054560608, -1145752232, 2006602763, 1792671063, -897162513, 261668789, -682560049, 1360023258],[-679768831, -560448494, -1666891279, 910693372, 984506889, 1831734966, -784513117, 1719989285],[-2052993226, 6687908, -1715696333, 45746580, -1133690130, -1793654470, -1999509688, -1695914714],[1075576013, -1695442042, -739939533, -2130128055, 1962621851, -457146622, -339079089, -422317202],[-1923551553, -1181969201, 181564734, 1251950793, 495418045, -240452248, -1383752310, 120761024],[1051634828, -2015277984, -413532866, -67786647, 226747002, -1985322892, 1446204620, -1296074437]]","[[385657278, -334886308, 2138678206, 221048032, 2051014620, 553548319, 1224585607, -841435067],[-2009050846, 1976173078, -1173029857, -454511135, 599832240, 515918378, 1623224141, 1063554948],[-1346962468, 919445466, -495599751, -1189821845, -1835589131, -1471170502, 1524144121, -842766282],[1951483610, -366320367, 1128006275, -1216339636, -975329233, -2135999977, -1403512656, 2093033296],[978073590, 1464750551, 719885936, 377282308, -1065124200, 477995881, 1417163110, 1275238032],[-1362580723, -1653489635, -365922623, -1231672037, -554087135, 2102097901, 1279481807, -1927899151],[1173174333, 1265633070, 237161005, -671251328, -1067129653, 1071020360, -376317237, 1107687724],[403904961, -72929492, 812035656, -1499135057, -307259236, 651826300, -1213987765, -1683451047]]"
values_57,5,"[[-99678030, -1280257899, 144515200, -1440898309, -1747158294],[-1110322672, 1153548000, 669345569, 990618930, -334741444],[1945256530, -624882622, -385510767, -1044013638, 1740097347],[20494444, -1076550081, 1672914765, 710308680, -2063034809],[-514526592, -1167484298, 1843620845, -1465829713, 1523084201]]","[[322862803, -1816699004, 893015554, -927561533, -1593850974],[-1017885666, 37970854, -400178334, -469891403, 274701654],[-216018053, 1629889829, 656035344, 674916462, 296004356],[134736854, -25566350, -396154186, -1673833825, -982352611],[1115868863, 359652444, -67509713, -1571804760, 374093020]]"
values_88,8,"[[278276354, -356374930, 1826841056, -1239155724, 1439723085, -610948303, 1906742595, 2141578040],[-642484255, 1197308228, -711143764, -1899307761, 1044470032, -907994832, -1943173722, -2023197198],[-1256868331, -969302008, 839801135, -1429700970, -310945292, 1584015483, -2066125167, 1746374591],[-642959072, -139081207, 910985056, -1588181307, -1716486909, -674821, 356709008, -837604601],[1847988902, -1566486448, -133519703, 1040950534, -1925231397, 301792304, 1506925670, 1638761350],[456651711, -1818900748, 932876366, 428437159, -518941681, 215756326, 2072762543, 802789881],[1645009866, 572712543, -445882977, 1598395848, -1824526493, 698233283, 1642902912, 13370389],[-811455410, -710190178, -943522488, 787128412, 1755741240, 1694719436, 786569502, 25406732]]","[[-919948794, -765996256, 390653437, -1726646302, 929660379, 1040254766, -1622562061, -395512495],[-106344983, 856551030, 1532049885, -709108002, 147247820, -908953468, -2047385971, -841668645],[-626942073, -2010288070, -118265736, 1437618799, 1670131547, 2142793139, -1697574523, 1595892143],[189599772, 1994857976, -930247654, -378212345, 1692356676, -1463992098, -654519291, -1736455656],[737550297, -1445638028, 738250989, 1922472912, -395029725, -479225551, 190611455, 1208258756],[1818144350, -1205445445, 1725191850, 1511602244, 846682484, 2057111177, -1656294259, 2135031887],[395556767, -720303332, 1437228984, 1649819294, -1827818034, 174886932, 1924235843, -422950986],[2073883873, 144088907, 556654376, -1090083304, -361140643, -1116093848, -1410668046, -1076205876]]"
values_10,10,"[[1503624555, -952917668, -664042594, 102601003, 1845585286, 396788891, 1620509292, -1204090903, -1305445939, -207809587],[1721160798, -964831126, 2110293891, 263265204, -1447254167, -175030827, 146338447, -402025284, 1006329376, -1637268822],[-1137380602, 1059400671, 1668127504, 2113937570, 1944337252, -1938922613, -1820241655, -764139886, -1230395022, 2115657142],[1054288677, -1089192741, 1174161800, 1503080767, 109495601, -901534161, 2137438320, 578983648, -1844150491, 1351491076],[-1572689501, 387274869, 1826316069, 726048444, -210268412, -273936207, -1765045260, 840980400, -713338678, -1528948325],[8685591, -1806238432, -1829960142, -2038528943, 488142757, -23371175, -687822631, -2082831897, 1569152156, 2115172130],[561022086, 926449678, -1393682476, -143659493, 70849372, -142311776, -933339728, 255068138, -1032676445, -1636914685],[2082242031, 601132446, -1022133227, -1719530316, -1986348337, 1842261742, 835617247, 400333912, -86292194, 1450266573],[-1984138195, 403525365, 1242517819, 1916857080, -645330443, 1358725822, 680762330, -1791387432, -2067373011, 874701283],[1577673730, 1306517722, -171954478, -1398878112, 833486333, 69144798, -1585063989, -921015817, 2031003798, 1506716674]]","[[835173044, 2080953349, 390821935, -675277734, 496305517, 2040644561, 1983900878, 175816438, 204570158, -1809293599],[-104085790, -272960620, -1460458880, -281272689, 1916226555, 3413852, 1809289364, -1897800835, -1384634551, 177340713],[-686555818, -322668768, 64802821, -1920622242, 861012625, 270120595, 1809686730, -1051225241, -1533121235, 522989475],[-33189736, 2087201878, -797504100, -463085698, -343492965, 1971123016, -301207855, -411236767, 1983448837, -923767937],[1224131509, 580561252, 1442768767, -822222454, -406484451, -1221558351, 1614566641, 1663565825, 1567213886, 492510515],[2130674102, -1180402318, 950337998, 1590006873, 1822005656, 169219551, -1031108454, -1349555770, 1180270093, -600074084],[1308568140, -1350406775, 1506913496, -1512740926, -661277590, 1187897141, -595325254, -1738575664, -669529603, -1643711385],[1875196500, 876817214, 953194924, 1567348170, 1314256354, 927228173, -925132033, -795739970, 1954598623, 2019664748],[391759423, 1512121548, -2106282742, -1327497450, 1790757410, 797746977, 1102448382, -1787018029, 1004535706, 1612572282],[366526580, -158971421, -1621275842, -1402069249, -1722988907, 2067794898, -1564891805, 1116318528, -1486731409, 1789500982]]"
values_53,11,"[[1866287956, -956986660, 58419608, 1351753463, -1614970035, -983328020, 1650291957, 87184060, -682598906, -760025093, 557756383],[1241646517, -1710683858, -81501468, -1138410703, -1993849393, 117303616, -246752669, 1317566770, -1441614204, 332031279, 267064947],[1913928374, 446113385, -685102259, 1322483107, 858836959, -1143332067, 1263530149, 671269619, -205618720, -1175840718, 1470449231],[840155753, 1639490920, 1736364781, -1059701069, 628799824, 384533472, 2038724022, 300829301, -1856720675, -162366880, -1846065612],[967314273, -1524406440, 754928746, 1278974871, 1101640262, 1743073078, -810144872, -79324526, -1908000681, -1691071921, -1751600334],[-1432947185, 1072334250, -69211289, 69953475, 42710236, 1976304655, -659475757, -2058651950, 1187917405, -767560241, -743149182],[-1226361341, -1108600484, 244262261, 1492785408, -2007529837, -1215032181, -1742818969, 435577858, -855966126, -120183224, 1016878454],[-527818248, -1825098926, -2127322011, 1388798725, 2142108762, 1091542215, -558768992, 1427887054, 181298672, 419617249, -1018011592],[929680544, -25064800, -374630010, -1621689645, -795374468, -1191404646, -109281877, -2085385084, 375970158, -363380808, -1037724977],[1574317762, 328335487, -1070881348, -955607590, -435007356, 853444060, -1766619497, 1192280634, -277388829, -1461954072, -2086276574],[659365082, -1146667101, -147578695, -87177852, 1651524293, 1734634262, -1641630834, -1445015310, 484303592, -90407129, 2027658852]]","[[1644458011, -447498231, -1763679072, -188417417, 1959657346, 730912218, -119103775, -526736743, -485547663, 121070285, -83248091],[782629214, -333599805, -1812820377, -1958169861, 465752139, 1872059125, -1611921496, 1612433721, 59191340, 753681461, -2145509473],[-992046190, 258282900, -1369156526, -96991005, 1351157534, -1905620245, 1443356477, 279595256, 2141195713, 336024084, 1171841180],[1591193884, 972704060, 1583889369, 273966961, -1339099850, 691645348, 1166400762, 169308961, -1780976272, 722283223, 1311446478],[-1821160384, 1787275827, -246207282, -1189359296, -2079570734, -628685969, -1738456638, 800422240, -1287159555, 1770547634, 1956166966],[-1954903733, 104382143, 692240748, 1478435378, 1942054374, -540414757, -1802846413, -926633265, 545379753, -2049800566, 1300800457],[799048826, 704004827, -1182806053, -852109418, -91699058, 66482714, -1907708846, -2060006739, 1912764659, 68302945, 1273272390],[616304955, 1908277823, -1429431721, 606925859, 330628461, -1332664180, -2067512165, -1040333189, 575651531, -966198137, -285105316],[1862148368, 1892289252, -665442718, 897430751, 1838991157, -1266510464, 1946248088, 400229766, 199129072, -1271321499, 1059273319],[-1416672783, -536510661, 721089107, 1744593335, -2095255961, -1429011595, -1688863256, 376268256, -1807259669, 225416096, -107462652],[-933407927, 1415725452, -1953889031, 1648760273, 2106270131, 717920888, 1544615155, 2072782352, 1102174790, -1551507664, 957167045]]"
values_8,5,"[[1569490620, 882022332, 183296528, 113305035, 800978954],[288380956, -26491607, -704225764, -988252160, -1416073598],[707902729, 2035956720, 1061834980, -439890695, 1952875832],[-1211216558, 857085828, 923283663, -938657200, -253635193],[1080379569, 32769328, -422969093, 1579917611, -1355073048]]","[[1582790833, 928484795, -833809203, 2011891653, -1004756223],[-883583177, 1724265102, 530713592, -1027416976, -718893028],[350763123, -1043560450, -542998640, -112195815, 1566379039],[599959138, -1635646376, -1976575881, 9535738, -1613476340],[1028392449, 1556423288, 2117472914, 758581481, -1763454588]]"
values_39,10,"[[1788205630, 1450796585, 799784464, -48867244, 381233046, -1121877622, 2069324131, -1953894497, -663642001, -1168008738],[565199784, 1127924745, 998589347, -1004502268, -1680805311, 136909083, -193918674, 766817255, 690099141, 831636361],[-919930197, -884513697, -298604893, 1496751910, 2120278815, -912091357, -901927896, 574296291, 1359978911, -1913193636],[356971700, 27387168, -1655981050, 974375923, -1731797397, 481413718, -1762533167, -1892996108, -471523688, -132033903],[263999970, -1134153756, 1089811846, -1748419880, -1552965095, 1589731574, -1501201547, 709292568, -587100229, -1264028636],[-1588211574, 755091294, -420631980, 1062847328, -292923325, -55001266, 1750675761, -642528199, 616688214, -1988512940],[1407065505, 1018987312, 1457691408, 1465172494, 755083096, -1539617296, -816615049, 199218664, -188017486, 1585601449],[-158909258, -473502908, -408883528, 745643057, -1695066401, 1093120413, -1484108200, 964291427, 1928691997, 41609635],[1445611317, -900086235, 835274183, 1170469310, 807573783, 1006904549, 1661800909, 1553833342, -1516525909, -1563981087],[1693689087, 1064972796, -1673743113, 1319740559, -356930983, 1892195960, -1036928182, -913430743, 518456720, 137377348]]","[[-1148588535, 2028402753, 17155265, -436761904, 1102997468, -218646827, -1635746884, 145597837, 1385854838, -223249159],[-399879051, -1167201155, -449945701, -1945830002, 549958143, 1845715633, -909507141, -1679543593, 1515965215, -1537317126],[1092428101, -1007937691, -924284696, -652377568, -1443378470, 1333530996, 793240690, -36491548, 780131346, -670942856],[1584189344, -1452273385, -1147119620, 1195535683, 289638333, -154967284, 1029119871, 1582766964, 671630930, 416804323],[767112644, 2139550977, -1958781391, -281235539, 551571403, -675596188, -1797270261, -1323454937, 1307077087, -414066656],[-1178976978, -1751970137, 551487221, 1266824378, -552862679, 1043519619, 1742988082, -341867699, -1621159462, 1414117423],[-1659803718, 1938904235, -1601291453, 335232076, 472254229, 711073088, -2019697884, 684025154, -1462823422, -511432309],[418499022, 1253642805, 1393566267, 205877068, -1288766939, -288346594, -630224118, -182152981, -1463815605, -2128704658],[113944289, 1712991037, -406856975, -1533243001, -524347837, 2058201001, -1550050566, 1807223939, 594935557, -1280709415],[-721138943, -330416004, 1124929157, 1108520171, -1573174692, -2015162409, 211978868, 1186323747, 1235223474, -2029823032]]"
values_47,11,"[[1829060533, 2107122430, 338198367, -1209956863, 682110948, -1837666836, 1062015443, 26776976, -1847645150, -1200804454, -1436803936],[-1973867389, -668874143, -2037783125, 1635679878, 1512204604, -1837838831, 459000081, 2038610397, 1929502436, 663683091, -1463106655],[-242470711, -1679247262, 704244214, -102980813, 105624713, 1962141336, 1753472056, 1956080314, 2107162955, -1729621659, 1315425536],[-593253943, -1755304502, -2103778876, -312195251, -1258699834, -914376957, -1008393998, -238433567, -1656740607, 1421892511, 506365981],[-1250142955, 1257800547, 835631521, -1006256071, -1754710866, -1090474258, 1814629724, 785359043, -1042162328, 1094207925, 2141140295],[530217902, 2026177662, 1930625973, -1415492705, 878125045, 1839356079, 1612798168, 1185466576, 2020745129, 405139995, -720389844],[-728074952, 485915031, 987435773, -1137654967, 1280008126, 997319084, 618111305, -948375059, -1273135960, 2065900223, -1938467840],[155922643, -520559922, -1147444702, 2050529248, 2091521719, 1961324083, -1647552296, 1326964427, -304701929, 1175694476, -1113868190],[-972666382, -896536057, 779797621, -791396908, 94023958, -991462546, 1622421964, -637712687, 2124510414, 207233227, -1332248530],[710150937, -304525661, -579822042, -567164676, -1264323712, 373674943, -1270727255, -1487231272, 356606547, -1711785178, 1421667054],[-1954314310, 1575940433, -767802970, 816562614, 1879753609, 1592147305, 1518404659, -1095264488, -1266078294, 1493441659, 1902143460]]","[[1654330777, -371426443, 1908820686, 1194582405, -479793490, -776729699, -665725334, 1649953087, -859336921, -788070322, -110589885],[-1395848115, -901720182, -388702482, 822248689, 1785705166, -1633315643, -1770754112, 54838037, 537766139, 1785793083, 589125685],[-922908439, 520990144, -1067921272, 147104856, 760804244, -565866165, -1884744522, -1310344779, 739844842, 597394920, 1219665014],[1719099346, -988969775, -2025974883, 867751319, -934669187, -1622750768, 392350994, -289396988, -812536308, -1273312937, -1235107352],[1043641262, -255658184, -287783937, -1429658055, -610106304, 10627858, 1477338132, -1931671532, 86729591, -1771022126, -1717595343],[1496341114, 1989048420, -201703645, 1809407712, 490206595, -1543337912, 623566609, -957165143, -1088443061, 2004268799, 97016398],[-742768250, 350525966, 224354259, -1881354449, -2042792196, 1020348698, -1040990612, -1936301431, 982936567, -1463159684, -1997427812],[-1170138961, 1798082114, 2089904623, 792117901, -1918411396, 359584467, 403784457, 1299866015, 95193112, 447056158, 1813122440],[1324007336, 1576602416, -65515340, 1366048039, 797655241, 1045451167, 1363338274, 1026966335, 1987664031, -27770651, 508460311],[462776904, 1511844182, 2118128096, -739761406, -545881406, 1427005149, 1680589220, -2057344359, -236521133, -699481442, -1333447779],[36861029, -1194232847, 158116119, 1154353422, 944891220, 341783809, -876347581, 498744714, -1736442103, -1387683155, -1081797384]]"
values_60,5,"[[-1476894516, 1533759987, -1268496562, 1376804344, -254142511],[-1551376101, -989479765, 373276570, 1755654556, -730400220],[-1351964438, -306064418, -452439689, 597432333, -1804001817],[1990758492, 106673052, 1538043300, -863646235, -1917401827],[917624812, 1944541083, 1044483201, 1759125174, -524214787]]","[[-352665749, 506550543, -1068904046, -462023941, 1590806039],[809127090, 1481440328, 1420867418, -1991257327, -1829275603],[1885145493, -1206330414, -19336011, -2036298766, -1627410830],[-1293314634, 264932432, -1910889647, 1103495311, -270464776],[1662810775, 733270282, 1930267121, -322971666, 602621733]]"
