inputName,size,a[size][size],b[size][size]
values_51,6,"[[8670374024557534331, -4802229278782518254, -7427501298245536426, 4207317510210296823, 7873681867413415499, 2826382954950400731],[-4342136852881186429, 6374283598107477059, 7814759186614847020, 5820770894609341664, 3242305481162618093, -1714610348833346038],[415801957466972763, 6968242517005354893, -8964207522701683431, 8449541582364499448, 5623964755981709802, 4165308787242830171],[-4677599816598013329, 3462261433741224835, 2158219803202563823, 4557990235329590442, 7956951457696566850, -5415966203151691978],[3083357191825238260, 8769715148140560315, -2497532262840478569, 393951492320418384, 4304676298432817217, 8335990674400292890],[8039683442468549015, 3182252250589972413, -2302216117227268429, 2557759523426147461, 8404714794548810764, -2724621395780028120]]","[[1223165773881969350, 3465789044281529479, -3659060963572594510, 9161958234510934152, -1593416403920704645, 2915551250795921724],[8377522347685560391, -5403377161246768613, 4676440241529319263, 2487984780543677759, -5850721830771355709, -533425002400650538],[-7959393876350668167, 9204701245388940097, -5238400926653120599, 4901543291264096169, 2639936912958497125, -8470585239387822481],[-742444192985111091, 3660977509051659839, -1088878871904196988, 1461482671558240194, 642910108543776498, 6909029344595812642],[376487900055697889, 5417308603846454459, -2422108141505685012, -1070988239210941129, -6423117764735328479, 7358348214046450142],[-2207602088450002919, -2284840302448529540, -7296281213957005704, -3588832694156417829, 3314068523050364564, 1476040010564942440]]"
values_14,5,"[[-3073383484195661704, 1542297524250827527, -5184798159316256289, 6477233396389708627, -2717300375137443278],[-6935466581799047420, -473929510956888576, -7444919896176933840, -7343541199177402928, -1083875955692356904],[-389559110066260009, 6287270694275975342, 6460639055225357423, -5062326012671489995, -1415326581022411509],[-8123748198217674930, 8348522009710639308, 5409499567030185320, 6866892717842308678, -6874033175520070131],[7022639823550338069, -8816023483006643395, -6984108081225896388, 3544858166433240990, 1588018420782828414]]","[[-5627115498494014902, 6862738560370853099, 5102086122639205432, 4473388401347691605, 7835925838249708561],[711638538834015634, -8007976447948746946, 8503182358573163392, 8649925255897072054, -2114991114188138981],[3296690309785155614, 255679170115600004, 7348521817691559858, -4473462222678507098, -2781058580744773675],[-6653560083005475729, 4088803740222719531, -107093797340966356, 186737945820897091, 5192116230370407563],[3335423645617853192, -3472234059442151175, -148627146120488827, -1646275018144074150, 340483439563740157]]"
values_28,2,"[[5247498525163673457, -7683583759368923050],[-4077860187789380997, -4028302864357172924]]","[[-442020702022472958, -6727394225858828699],[576719648826337942, -6313626367604005412]]"
values_16,5,"[[-4411603852672166877, -806595374877481949, -6310386782566968545, -6111016372711458402, 3192969201815594188],[-277839029868532822, 8827714274707580161, -7730626138714403400, -8057373091256932337, -4213950017364480892],[6390996109223192222, -6726983348513754786, -1514787177049183664, 2454877831699906181, -2324418618168973267],[-5661547557994977296, -8604616178699224710, -4323578062522707512, 3681993527940811972, -8905748405060848295],[-6045396192502216254, 8294314971553141588, -7795722077172862929, -9018525579759991398, -5221444052288928588]]","[[-7227890844004114451, -4785816360749659738, -1028970991867306879, -2272099847069773565, -1891025410622204557],[-4602592098432627031, 9046977869241026474, -2471884581643106736, -7853435647989225285, 6760635984800105239],[-6729533318046069619, -1370463491907098568, 7872748930540751228, -6706559125627261787, -4363869911625644909],[5697027463309959363, -8524848608685279893, 3865184249193797939, -4361273683772252856, 2664166399563731664],[4068085752991074317, 5830426692245768453, -3396794214147010525, 1433230975370012027, -3884285550189865691]]"
values_34,8,"[[9099462064255962714, -2799400672630714904, 6983917127124211384, 4608186194652329496, -9023138302487177108, -7212949692467553401, -6595836866568865487, -1726598657380619961],[2698143866652321112, 1002017478904559713, 708770068380614002, -6816591820962647563, -5324603103770308540, 9172898377820416670, -6960935922362191475, -1223595197904544056],[-8957712948270733141, 1107340299933547190, -8424896940964287676, -704320990207830162, -6717830682418739368, -3574384234071455546, -682208955229947935, 5876991198038216854],[929012649851461096, 1846476946363870732, 8043842233016933978, -7655377343018617225, -6339413840408660976, -158122374883594788, -1644276405974715804, 4915127975753409212],[8984999547700882294, 810151446879507911, 4903050335631534168, -725614467084284804, -8260500335309452833, -7861257144332246375, -8027247246508766814, 5363092690956462305],[-1072102010147452745, -2468825363954116505, 6198850159847137167, -7346140358234613358, -4837921362826007298, -2091570753456469408, 8217688393581271650, 6955308082060091938],[-5386176318933849834, -1760984112685240629, 6147688986020645838, 7345375094819933907, -6562805285112227049, 7853067783857132558, 424428127129450469, 5011241269000632464],[4923216893400719759, -5292224902809897812, 2370230765546315954, 5907633893252315373, 7103325832550289798, -6695315643212485937, 2059428900326983808, -168531497893740493]]","[[5733995865639217953, 849010692405531705, 2843483256265798401, 1693424044660966025, 4669169477544226118, -834703126308677294, -2054654098203133159, 2694932385766113077],[-7656789293515591904, -2644158828976187710, -586859424030116843, 3631176908321838042, -9195301988277463103, -6283468075889038113, 259900865037630964, 6094263725970214237],[-167103700836149489, -2784264436339844820, -6459164835660759684, 7658261877715818122, -6749647695362521500, -6241157454657518330, -4632789685691039795, -862495376292013772],[-7564293824076412577, -713425791576888311, 6073661682107655843, -3342751049916506339, -2735663929916964972, 2247672562686638868, -6638171049680476730, -3666300097129548560],[7874465875385963483, 4133214191118726209, -7221425211148526872, 4938971374238288248, -5493280293528935377, 6824162644203344310, -6824570655426467266, -8700014416108159808],[-6852900157024360059, 3877264072776183722, 611573361225263603, -6077449661151856472, 7270609188731895721, 8516902870478649720, 3576488020811848294, 8659957617990239733],[-8531689575306552612, -3443238234929205441, 1278852409927757138, -5491241269696631172, 3120821464259493332, -1273939970625321273, -927799292175608948, -6541725254768870167],[-3257232741344179889, 6123120131907441179, -7945202352423144094, 2459257452833114091, -8851973955914628764, 6588887652833161939, 3489935185209382745, 2052728404084302591]]"
values_82,2,"[[-8796709974776891720, 2998975356788720455],[-9103739947943747306, -4649312762719095880]]","[[2250513024762607372, -3406418388900162819],[-1301661676892718786, -5522269569659004892]]"
values_46,7,"[[2446831006364027561, -6461984100444315235, 6291959834188146375, 244169207697344363, -6702029504169339869, -8964161416262170177, -3182358481055564781],[5941655110653754691, 1428927297043546756, 8149849086842085466, -7467929093873913091, 8478367602020371910, -5349447246224676455, 8234323764237482869],[-701680982056768097, -180668058246620020, 4079892050854131966, 7402922965881773857, -4953322455451514932, -5519993709495708270, -9028350732299361553],[7848633992270118518, -4821443790496721051, -3861932745364526193, 2424411774168333907, -8545613885295901299, -8170520410062542813, -4943527327591898038],[-6797613126876578008, 1922203644247357417, -2024795542228396378, 5740618840101561190, -5885903045715502436, -7369473927645691344, 7474378576619485823],[-8165317153720614054, 4194303974577289431, -5894455641717300648, -4834033271679098048, -4092605637029951902, -8020273564438503679, 6207645428966645990],[-1810738758138032451, 5516205594741824319, -5201492998097628308, -5420880225443558561, 1031431158057018861, 6930582103875533133, 172693283207377842]]","[[-1858430934184835195, 2082538913947457064, -3118257309298905525, -3408718277329873239, -426209786184486449, 940787476919870303, 5303209591256154221],[4658613014973912542, 4167236726745298806, 256752874005548839, -4801014972703070859, 8633879241979549999, -1248083315926285730, 7849029843353681479],[7759007056261151088, -580944616552676922, 8573488390384304619, -1270073260036465862, -6810787535427409769, 1540305480821382766, 5666439403091306423],[-3603782979902525525, 5099562644467116422, 4596467196742315703, 8452965933280328515, 6785154899275659802, 5488497856234310046, 4905433831857790953],[-7142007647635036396, -4223984362698771380, 5826006115162193196, -3958248939501954626, 5239817839116651727, -1839270591964113419, 8088811591982802914],[-7995530568991250037, -6016532848348374861, 9159980399033791887, -617562848301407653, 5053329880700464937, -1583552935869864449, -5772719443856971319],[3591054811119844838, -973931825669855153, -3927981882426808768, 4507266181933235752, -4164298207432523608, 7455679944506328939, -7368792415694055428]]"
values_27,7,"[[-3248389596929203358, -6426660143391513864, -6135388825810606763, 8263312595714043395, 680460504888632011, 2675422680823713098, 7198438085132901798],[-5841983977470477160, 6134850985541195751, 1614704122497261389, 8459840803710060575, 2002888965905530016, -4377527495959078155, -107088944181631069],[-8814448521054311642, -712410763348798589, -1282234130138045773, -9022487383072377901, 7810411294404421884, 8373661692801438881, 1699687317090701994],[-9057871031125156501, -2165492627327394960, 8998770612933098579, 3832931263941813241, -2436241297974227790, 1487190010132781256, -4000286932002778293],[500453310500513052, -3262397384455650382, 2606523944041791146, -7613118607741241977, 6775844872730312492, -8719149012981053129, 779802328345445534],[1043940591388254239, 3420972965468917407, -6463577525160288004, -4008680227086280328, -8974310263295206584, 1433939180181503013, 2463426880450881281],[6457265350266208782, 5216114824824303724, -5013056355352420181, -3153608221745639301, 7685322946195995757, 4859876924192028959, 598564426333689084]]","[[6241983709644189231, -823875510700144277, -7241149221441482164, -7493410437719475441, -1116468509752809834, -4098265392900251975, 22834122296291043],[4486645757846242089, -774321480751097730, 503942424702853961, -2381980887515384158, -6101931377930971720, 8973478527716380805, -3304503036212257526],[-2673605668868070220, 870386956099054156, 2605996108970676210, 4743962840593374411, 7505910796263626529, -5400245789619341166, 4633334678687283630],[3599157480371830129, 4308486129491918750, -2553240719130544027, 2284530270104878509, 5124059893492967967, -8903248618566879352, 5321102885255801860],[4027992000714665914, -3584744843010165647, -6735386647495931910, 7375697975440235107, -5012904960237278535, 8787376259915268292, 6754478495522796331],[3778555376363800040, -8021988534774857013, 6171970945295499880, -3873946247024121514, 8901713511599131629, -2894188310668137878, 8859084231171604246],[6218147479704334626, -6696078250302391334, -1626280095211381927, 7981236180155587303, -4257046018199091649, 767575434194016377, 3014241582864286541]]"
values_20,7,"[[4418516612980899999, -3934848332033970463, -1042732783645443021, -679137445983332541, -6043768301013812967, -5095534661970023189, -8294433351800672139],[8405149120300605939, -2348680844509169441, -8005358645145295645, 5675712325202273761, -8771217474718297820, -4668584431716029332, -2470071923152774738],[-116001949245233431, -4143965173542189479, -6501215956160041543, -6712125042971822848, -4154668085191987343, 3463996006631410333, 5743508140807682219],[5538774573726933195, 9195189613518466949, 6079281360575877092, -3649229384852433100, 1483308865602511655, 2707617086242081914, 4969262973506131488],[-3398506068923942180, -213644365300766757, -2770326681285780457, 1969629309536246956, 6524384636735285740, -7202311931970490677, 4332364196610878289],[-5982104193208250065, -1983039242430393689, 4654309917054644938, -332080533753886645, 2156712817846708918, -2305187920059370515, -5512664376207612867],[4853545012620031142, 4652287792682079477, 6781619021378469861, -8040738540612389135, -7167425726140028917, 3377927617330901194, -402368778365873501]]","[[1627750255490035708, -1774843766756519736, 8340401258740248291, 254006744654476225, -4607189785725099915, -185944878478616106, -5706196524431749722],[-5197279452219529884, 2275544002976159323, -4052229580709255006, 1163748469988996681, 8765902293903307496, -6126183246081142192, -1263980856590443980],[5894954474624944187, -2961886222294003204, 5979897228825583120, 211126037300756107, -7440168461150094084, 2030738655246867029, 8507332849105946536],[-8616708111976361859, -3461550730638821596, 4094095940814949472, -8526608571053846526, 6487325433899126880, 5242024877702147890, -8577530695398545563],[8058059195962934385, 7200058707050296297, -416728146675119372, -8202574516052320864, 2684507403759263308, -1870185004761590427, -2372160366393390459],[6468967994442936019, -2881142154012464817, -2021224703584086402, -3152205543099426460, 522999521096751841, 1827927327220646694, 1006356257355415437],[8874100738432416443, -8504887108558340347, -4099147948106368573, -3117554146741237141, 953160134508320204, -4575982320766636719, 1000528052116000460]]"
values_9,3,"[[8146823548773967693, 1279197538278303144, -6085336551884864045],[4830166835642864952, 6446791766744223916, -4971519351878472275],[1738131265017981254, -5831347858423545894, -3513871246493897788]]","[[5999975853518197434, 8424574147692143013, -7063273748422405582],[3991441306623610508, 2318085179923088658, -1154230317721260155],[-6900281346189865551, -6722661322597927457, -9061622021523021928]]"
values_92,8,"[[6273971066137702184, -7878219103177744698, 1420694908068046141, 7168621767648540440, 6148808952633877313, -2590820980386613921, 4295148708108886653, -4575218559488293121],[3736861208542325529, -1656358176631076096, 4839772475355325923, 180629400488295427, 8927031188000330367, -5514083351934054341, -6953606653016475143, 487164768578445691],[6893670494584438532, -6910544607293311444, 3104246517536720430, -4392133806136368688, 1880645969240179520, -5411884315825339537, 5293734471643405092, 8339813388324152131],[-1082400515325055903, -2983693841700106426, -7101675181245301627, 4367208612581988868, 7274345362267640265, 6849155596455605867, 1276535854094793965, 5370759082880064392],[-7455988471811885181, -7563295472831410498, 2515106497811277683, -4500854881761753003, -8011124940670348014, 6118140050340474370, -4844795098172567601, -6771252346534902055],[5113795212156060173, 3926466351266589481, 5504054650420316253, -1692062020996478118, 5593861200102573564, 5683218275331941224, 8008856609414651358, 8136693716019110302],[-3637641422271460087, -4980106965024727241, -1130653559166806927, 3937119715649768194, -6864202147101877952, 984515901187188649, -8865807893203387133, -7754539958630480458],[3972548103378284136, 1757289155466159339, 7448915941044423642, -3415488917522376918, -718177449744102097, -7165990991179683391, 2080863575196084139, -2172650984057755258]]","[[-6287045285159199951, 2607407919107088805, 7655667030583323487, -4554335623596291550, 3326544951606282371, -5476445328435726293, 8952556509154283022, 5771404097222229846],[-5382309142873254826, 5138807520769594163, -8524829054403481987, 7405136329495052868, -4030578780686725266, -8692688603716068333, -6829582662434136158, 5203586886683986827],[2153569409302561916, -145436603983477361, 7975684109729451386, 6486302076675945857, 6107370995811903339, -6108654240975760404, -5298967743315762955, -3168015450009278249],[-5507480977529310695, 5832705669231395817, 4208167239770068972, 2068938767923372473, 3399086962685315054, -3021802096151341816, 948153531927302490, -1232545584677420015],[-6373033073300510564, -8168092154113650998, 7246200040111716311, 9075291810403706567, -4630480045627231909, -7143362407965742215, -8881536287647345959, 6742315915529067444],[6004140915704806532, -7316627932801386239, -4606184494866874892, -2732480211868092392, -6034210701691022384, 2263611322012020080, 3975983807110497189, -1485480373777993501],[-5048952684368069868, 8100085631285550345, 2063124626381522297, 3514852230983296347, 6993548736111449057, -6538248692633474712, 7440880570344196909, -3245599087837018320],[8627110274322867583, 1189230934359708969, -961500508162169497, 3053605408068794538, 502584132281381397, -4046007009174462141, -4605026372856130032, 5688552248088974935]]"
values_3,8,"[[-7352236537616525149, -6505125033363779635, 2234614742016873523, 4914680273205592865, -4620571197532084807, 5104188522308945870, 1754628143716583572, 4246715645574345479],[-5981467764798533299, 5054266886295837069, -4772167203087588782, 4709068227190883474, 7655546497329237382, 4898580106784314205, 6947662350351001742, 1633540283662333696],[-8810499760195668277, -1474771697432544886, 601293508076097473, -1315698193544735753, 7692442244990173761, 7103167526338504533, -7063954195238238604, 1550049185469808509],[-5938689757940154346, -8360586647955382785, -4034560127020274582, 1820519183703122865, -6663406919297052455, 2145709180566760191, -5039901556565071171, -7539807755833100387],[5873509204912273877, -8426932585015351134, -8629913517290637965, -9004480967316129821, -8015379369901181761, 4449119152317781048, 233641456465959438, -2013891771325161240],[-3010503894144384515, 526399319796919445, 1454978566976722393, 5611397340553727889, -1828795117906980123, -2398030366626607576, -7854383903402838019, -6535404793912578561],[4923192372211094557, 3756885701775808697, -3644370018588779126, -6176494387023499011, -5011421242120633064, 8617265306842369459, -3764731228422042623, 1672305469064123234],[-5123724052451241025, 4618451001679903161, 4342005291658370077, 7768084048860907351, 650844113930714050, -1076167803595017199, 2407539015095116523, 4764125922433209518]]","[[-7129019874147472131, 7427264148960306742, 4993919898463509574, 1559310360437045940, 179042588766101289, -484452697322828893, 2955271686526029423, -6648433763976528015],[6836367546995164301, 101202831454213896, -7748209347660654045, -2621568554498113811, -2487319644976392311, 5931510754188601306, 4382986893099807819, -163020736075315627],[8475572409421569798, -2907166865506850491, -5513712038421155236, 6347067736627660347, 6423658106551698464, -7104809930687576370, -2929547344603891332, 3004088321958068405],[-2499033461506758273, -2795484745554514751, 8488851107332549090, 373488289180628932, -6767118153691471035, 5405519033198312950, -1236853953414305641, -1854393254978419603],[5121957731268259729, 7342081436134816971, -141076254514090572, 7636846814961854469, 5889297649818837728, -1157488463565967626, 7896758983726393968, 208634978207334641],[3726039954961653343, -3849713041244274060, 4770250491464141298, -6442078920855450614, -3737524393806046799, -7927031391206146184, 6259969290346313669, 2697221040406664965],[4085297332529098255, -965564118388887917, -3188144054550943962, 954305649185231615, -6573737658872966833, -3204583729387664861, 906974222327579891, 2167955151913353248],[3382692760477257160, -5120638796829547877, -4420394237670304404, -7347656647922497299, 843822145545285394, 8770164239389213406, -4939321595825022377, -1080560833886634118]]"
values_98,3,"[[-4941395367178640459, -8325919205571434168, -7573572021794118013],[3292028801087549432, -2482809601915420252, -452520310769367164],[6535057838918602124, -5204516978575051736, 7130778987928458806]]","[[-2166395390841279215, -6784511012751815477, 1969444570524925023],[-1611922582283946650, 8273071351867260770, 2565458670970337501],[3621353054156448171, 5937622663978284101, -6543944469418024879]]"
values_29,2,"[[-3055097829642253292, -6215188965151976413],[-4011661903886042787, 5382827034947859957]]","[[7333555202762635393, 5499461180026761620],[-2526539643999212766, -7247992416352095097]]"
values_80,4,"[[8361696552193969682, 3556251741897732517, -3004034415487122160, 6957460851283471225],[-9026722476205033309, 375007955485848508, 2665608701746963428, -6606510198413415090],[4093762639977013665, -2171943921897714682, -6610652126615023241, -6676649596210922154],[9076710198422908727, -6214340783183056570, -650556357220849319, -2657844589653823533]]","[[-6303140107105674514, -2214114571454719660, -7059885608450736854, -8122899944536017377],[3367185976094774915, -428555466317803149, -5692039721837266103, -5106002440619015029],[-5688425072953049026, 4760720745383941267, 8051549608687972621, -5538333381207769714],[-5711368530791331646, -8364147498947597680, 214392420091298198, 2614506988224269904]]"
values_73,7,"[[8956027211713964685, -2766392875664901038, -4714385629460733062, 8612294604441097798, 4440904330654978074, -4441907440795399618, -3681027189236945950],[3029525030140463231, 5798484184088749939, 241136139242738088, 3801656891796338537, 7489854701836397478, -2939520129548484401, -4984224340794333583],[-8260823812516498941, 8968630980617864408, 7350866431805464263, 2741074062255681932, 72853224996992917, -3815230943754767588, 1591935281187220075],[-4458164625412059400, -79351174631032525, 4248739734333872101, -3601242054606413760, 7659883309906402272, 5536017200978089032, 6665421689260330005],[794088169074458783, -6497689290087659400, -5060343530531780869, 8031582537907382020, -2379613889076167232, -6763399512517711835, -4559291924023165251],[-8832293756207683541, -4719061493674352131, -6937768504887553138, 3708967944515824557, 2922070097843976940, -7537148800842154322, -1501430951990538964],[-3967607858152543967, 4629983157954450014, 2900675431266738828, -8107033902366352303, -3081879510662047448, -5402827233532587963, -4169257661220786148]]","[[-1223558657698803373, -4969876815021029432, 289131372777751326, 2175204989981635603, 1939333138374615390, -2508426963168395607, -4699729711118808947],[-5118733216663103375, -3941865098723561411, -4966427625786121099, -5185944030784269205, -1802646391435284046, 7072085903164087215, -6486513388892981113],[8327669185512829395, -8890349068923906226, 8835541706355252164, 6301324548645889649, 5682453263766595474, 4907056719860428613, -4291635172790713970],[-7446738241619032136, -290551831716526724, 5654942460767359248, -6277703767832250649, -3869793696171960476, -229223418574326487, -2328510808030982701],[7447848469517761441, 450925135375921346, 5738199671350945028, -1649149329084638738, -7213339956707546470, -2592599129659489931, 8574501387591578178],[2797061986463377235, 7187823272138935458, -3009158466619299950, 6225096032777335781, -7667351943133635095, 1061200929076280244, -5808559141122702704],[-4119475732425590282, 8122264564367645577, 3168284576045375036, 2903751837739393696, 7948143983565642152, -8996743926730950993, -5210422035302467460]]"
